customerID,gender,SeniorCitizen,Partner,tenure,Contract,MonthlyCharges,TotalCharges,InternetService,TechSupport,Churn,churn_probability,risk_segment
5442-BXVND,Female,No,Yes,33,Month-to-month,24.25,838.5,No,No internet service,0,0.13136990345236907,Low Risk
8816-VXNZD,Female,No,No,1,Month-to-month,75.1,75.1,Fiber optic,No,1,0.9377476028733577,High Risk
9378-FXTIZ,Female,No,Yes,54,One year,70.15,3715.65,DSL,No,1,0.12011249055642004,Low Risk
1723-HKXJQ,Male,No,No,42,Month-to-month,101.75,4273.45,Fiber optic,No,1,0.6980695014215176,Medium Risk
7825-GKXMW,Female,No,No,1,Month-to-month,45.8,45.8,DSL,No,1,0.786858059513522,High Risk
9753-OYLBX,Female,No,No,1,Month-to-month,20.5,20.5,No,No internet service,0,0.4635716491127108,Medium Risk
2364-UFROM,Male,No,No,30,One year,70.4,2044.75,DSL,Yes,0,0.035884769622885844,Low Risk
6656-JWRQX,Female,No,No,1,Month-to-month,30.55,30.55,DSL,Yes,0,0.6710527070837319,Medium Risk
6473-ULUHT,Male,No,Yes,16,Month-to-month,84.9,1398.25,DSL,Yes,0,0.10811286942939644,Low Risk
1240-KNSEZ,Male,No,No,1,Month-to-month,20.1,20.1,No,No internet service,1,0.4074147810484908,Medium Risk
0836-SEYLU,Male,No,Yes,9,Month-to-month,40.65,328.95,DSL,Yes,1,0.4414820314890522,Medium Risk
4433-JCGCG,Male,Yes,Yes,46,Month-to-month,101.0,4680.05,Fiber optic,No,1,0.6593027797544081,Medium Risk
3716-BDVDB,Male,No,No,1,Month-to-month,69.1,69.1,Fiber optic,No,1,0.8946528915682945,High Risk
7688-AWMDX,Male,No,Yes,71,Two year,54.5,3778.2,DSL,Yes,0,0.004910580419983646,Low Risk
2842-BCQGE,Male,No,No,43,Month-to-month,75.35,3161.4,Fiber optic,No,0,0.42722796041127,Medium Risk
7244-QWYHG,Male,No,Yes,50,One year,44.45,2188.45,DSL,Yes,0,0.0447044787649633,Low Risk
5899-MQZZL,Female,No,No,13,Month-to-month,75.0,999.45,Fiber optic,No,1,0.6335117081067229,Medium Risk
6849-OYAMU,Male,No,Yes,19,One year,100.0,1888.65,Fiber optic,Yes,1,0.1853229475299324,Low Risk
5312-UXESG,Female,No,No,41,Month-to-month,98.05,3990.6,Fiber optic,No,0,0.763296174301532,High Risk
9488-HGMJH,Female,Yes,No,1,Month-to-month,71.15,71.15,Fiber optic,No,1,0.9171317070669395,High Risk
6038-GCYEC,Female,No,No,24,Month-to-month,54.15,1240.25,DSL,No,1,0.4403359442832401,Medium Risk
2150-WLKUW,Female,No,Yes,40,One year,63.9,2635.0,DSL,No,0,0.13719410136086774,Low Risk
7159-FVYPK,Female,No,Yes,3,Month-to-month,69.15,235.0,DSL,No,0,0.5410618138819654,Medium Risk
7032-LMBHI,Female,No,No,37,One year,64.65,2347.85,DSL,No,0,0.15923017670793052,Low Risk
1150-WFARN,Female,No,Yes,67,Two year,108.75,7156.2,Fiber optic,Yes,1,0.040349293694302915,Low Risk
6088-BXMRG,Female,No,Yes,32,Month-to-month,98.85,3089.6,Fiber optic,No,0,0.5427921665360051,Medium Risk
3144-AUDBS,Female,No,Yes,6,Month-to-month,49.15,270.8,DSL,Yes,1,0.41281020958562775,Medium Risk
4821-SJHJV,Female,No,Yes,32,Month-to-month,89.6,2901.8,Fiber optic,No,0,0.3737600823458312,Low Risk
7346-MEDWM,Female,No,No,59,Month-to-month,83.25,4949.1,Fiber optic,No,0,0.38016200438302833,Low Risk
1137-DGOWI,Female,No,Yes,30,One year,70.25,2198.9,DSL,Yes,0,0.08619156799844556,Low Risk
5616-PRTNT,Male,No,No,20,Month-to-month,19.4,374.5,No,No internet service,1,0.1418963111544083,Low Risk
3812-LRZIR,Female,No,Yes,27,Two year,24.5,761.95,No,No internet service,0,0.01958011608216857,Low Risk
4818-QIUFN,Female,Yes,No,20,Month-to-month,79.15,1520.9,Fiber optic,No,1,0.523510990217308,Medium Risk
9483-GCPWE,Male,No,No,9,One year,20.1,190.25,No,No internet service,0,0.057940809183281095,Low Risk
4227-OJHAL,Female,No,Yes,68,One year,73.0,5163.0,DSL,No,0,0.011014338020706723,Low Risk
9220-CXRSC,Female,No,Yes,69,Two year,61.4,4059.85,DSL,Yes,0,0.004019063272237739,Low Risk
4993-JCRGJ,Male,No,No,26,Month-to-month,84.3,2281.6,Fiber optic,Yes,0,0.31702455676939967,Low Risk
9537-JALFH,Male,No,Yes,69,Two year,19.9,1356.7,No,No internet service,0,0.0021805168945819423,Low Risk
6698-OXETB,Male,No,No,11,Two year,20.4,231.45,No,No internet service,0,0.038099773138668,Low Risk
2103-ZRXFN,Male,No,No,1,Month-to-month,50.75,50.75,DSL,No,0,0.7238598964708697,High Risk
3724-BSCVH,Male,No,Yes,10,One year,20.45,242.4,No,No internet service,0,0.042152854112582905,Low Risk
4877-TSOFF,Female,No,Yes,55,One year,75.75,4264.25,DSL,Yes,0,0.02868767644444646,Low Risk
9209-NWPGU,Male,No,No,44,One year,65.4,2774.55,DSL,Yes,0,0.039787301845248396,Low Risk
6961-VCPMC,Male,Yes,Yes,46,Month-to-month,80.4,3605.2,Fiber optic,No,1,0.45389836745177087,Medium Risk
7306-YDSOI,Male,No,Yes,69,Two year,59.75,4069.9,DSL,No,0,0.004696980685981839,Low Risk
5288-AHOUP,Male,Yes,No,11,Month-to-month,78.5,874.2,Fiber optic,No,0,0.6282416427156676,Medium Risk
6688-UZPWD,Female,No,Yes,11,Month-to-month,102.0,1145.35,Fiber optic,No,1,0.7699183222303441,High Risk
0655-YDGFJ,Male,No,No,29,Month-to-month,48.95,1323.7,DSL,No,0,0.32359492927075273,Low Risk
8468-EHYJA,Female,No,Yes,57,Month-to-month,99.65,5497.05,Fiber optic,No,0,0.554966679558631,Medium Risk
6823-SIDFQ,Male,No,No,28,One year,18.25,534.7,No,No internet service,0,0.02703026993268551,Low Risk
1097-FSPVW,Female,No,No,42,Month-to-month,54.55,2455.05,DSL,No,0,0.08117673935170157,Low Risk
2839-RFSQE,Female,No,No,2,Month-to-month,20.65,38.7,No,No internet service,1,0.4276916958427071,Medium Risk
8328-SKJNO,Male,No,No,23,One year,40.65,947.4,DSL,Yes,0,0.053605555264851355,Low Risk
7010-ZMVBF,Female,No,Yes,18,Month-to-month,20.45,357.0,No,No internet service,0,0.11317294665890841,Low Risk
5201-CBWYG,Male,No,Yes,62,One year,24.8,1476.25,No,No internet service,0,0.010621209162595508,Low Risk
0968-GSIKN,Female,No,No,1,Month-to-month,70.8,70.8,Fiber optic,No,1,0.881084238286107,High Risk
1965-DDBWU,Male,No,No,16,Month-to-month,89.05,1448.6,Fiber optic,Yes,1,0.45306899745047463,Medium Risk
9057-SIHCH,Female,No,No,3,Month-to-month,96.6,291.9,Fiber optic,No,1,0.9289152353886724,High Risk
6352-GIGGQ,Male,No,No,67,One year,88.8,5903.15,DSL,Yes,0,0.04757247884141449,Low Risk
3635-QQRQD,Male,No,No,62,Two year,20.05,1201.65,No,No internet service,0,0.002999524390669282,Low Risk
6771-XWBDM,Female,No,Yes,57,Month-to-month,104.5,5921.35,Fiber optic,No,1,0.509381938807212,Medium Risk
2897-DOVND,Male,No,No,2,Month-to-month,69.8,146.65,Fiber optic,No,0,0.8316535777748187,High Risk
3082-YVEKW,Female,No,Yes,23,Two year,77.15,1759.4,DSL,Yes,0,0.04128280613904087,Low Risk
0191-EQUUH,Female,No,No,25,Two year,35.05,844.45,DSL,Yes,0,0.0389989651004587,Low Risk
7134-HBPBS,Female,Yes,No,72,Two year,108.1,7774.05,Fiber optic,Yes,0,0.1675222802301342,Low Risk
3489-HHPFY,Female,No,Yes,2,Month-to-month,84.05,134.05,Fiber optic,No,0,0.930606633546839,High Risk
2926-JEJJC,Female,No,No,8,One year,20.2,140.95,No,No internet service,0,0.2644687997035033,Low Risk
8601-QACRS,Female,No,No,5,Month-to-month,50.6,249.95,DSL,No,1,0.6015832742431095,Medium Risk
4950-BDEUX,Male,No,No,35,Month-to-month,49.2,1701.65,DSL,No,0,0.44504318557647177,Medium Risk
5789-LDFXO,Male,No,No,24,One year,24.6,592.65,No,No internet service,0,0.08188635152509778,Low Risk
0508-OOLTO,Female,No,Yes,2,Month-to-month,71.65,135.75,Fiber optic,No,0,0.810019612607122,High Risk
2984-TBYKU,Male,No,Yes,72,Two year,104.9,7732.65,Fiber optic,Yes,0,0.016860982979650604,Low Risk
9822-WMWVG,Female,No,No,41,Month-to-month,106.5,4282.4,Fiber optic,Yes,0,0.40593525271459346,Medium Risk
2391-SOORI,Male,No,No,4,Month-to-month,49.35,219.65,DSL,No,1,0.24606597987804846,Low Risk
9040-KZVWO,Male,No,No,26,One year,75.5,2018.1,Fiber optic,No,0,0.2615632178087445,Low Risk
2645-QTLMB,Male,No,No,7,Month-to-month,94.25,669.0,Fiber optic,No,1,0.6883493763650272,Medium Risk
4806-HIPDW,Female,No,Yes,1,Month-to-month,68.95,68.95,Fiber optic,No,1,0.895214137120739,High Risk
1548-ARAGG,Female,No,Yes,4,Month-to-month,58.5,224.85,DSL,Yes,0,0.22141117040153702,Low Risk
6339-RZCBJ,Male,No,No,48,Two year,78.9,3771.5,DSL,Yes,0,0.01403088102679581,Low Risk
4424-TKOPW,Male,Yes,No,2,Month-to-month,93.85,196.75,Fiber optic,No,1,0.895107813506421,High Risk
4415-WNGVR,Female,Yes,Yes,12,One year,79.2,943.85,DSL,Yes,0,0.08164331982766905,Low Risk
2522-AHJXR,Male,No,Yes,60,Month-to-month,109.45,6572.85,Fiber optic,Yes,0,0.461937081449235,Medium Risk
0412-UCCNP,Male,No,No,55,Two year,59.2,3175.85,DSL,Yes,0,0.007489134413126911,Low Risk
1816-FLZDK,Male,No,No,1,Month-to-month,29.15,29.15,DSL,Yes,0,0.5693892600649765,Medium Risk
7096-UCLNH,Male,No,No,1,Month-to-month,20.05,20.05,No,No internet service,0,0.3882948697184934,Low Risk
8443-ZRDBZ,Male,No,No,4,Month-to-month,76.05,318.9,Fiber optic,No,1,0.8032343383397663,High Risk
9136-ALYBR,Male,No,No,1,Month-to-month,24.45,24.45,DSL,No,1,0.7064944480465958,High Risk
4615-PIVVU,Female,No,No,42,Two year,66.5,2762.75,DSL,Yes,0,0.02953085747203388,Low Risk
8885-QSQBX,Female,No,No,1,Month-to-month,49.55,49.55,DSL,No,0,0.7097998610628308,High Risk
7479-NITWS,Male,No,No,7,Month-to-month,89.35,631.85,Fiber optic,No,1,0.6693295913161913,Medium Risk
8617-ENBDS,Male,No,No,3,Month-to-month,73.6,232.5,Fiber optic,No,0,0.6113823772138509,Medium Risk
9385-NXKDA,Female,No,Yes,72,Two year,82.65,5919.35,DSL,No,0,0.011677116394281208,Low Risk
0430-IHCDJ,Male,No,No,15,Month-to-month,49.0,749.25,DSL,No,0,0.45020521074852937,Medium Risk
2959-MJHIC,Male,No,Yes,4,Month-to-month,80.35,307.4,Fiber optic,No,1,0.7885712523892049,High Risk
6674-KVJHG,Female,No,No,11,One year,25.2,245.15,No,No internet service,0,0.21001659507482423,Low Risk
1814-DKOLC,Female,No,No,5,Month-to-month,25.45,134.75,No,No internet service,0,0.39914754725821044,Low Risk
4201-JMNGR,Female,Yes,No,1,Month-to-month,55.8,55.8,DSL,No,1,0.6569124480040176,Medium Risk
9351-HXDMR,Male,No,Yes,72,Two year,110.9,8240.85,Fiber optic,Yes,0,0.06469829831401437,Low Risk
3537-HPKQT,Female,No,Yes,55,Month-to-month,77.75,4266.4,Fiber optic,No,0,0.23672142865749063,Low Risk
2129-ALKBS,Female,No,Yes,40,Month-to-month,26.2,1077.5,No,No internet service,0,0.09598374216000788,Low Risk
5821-MMEIL,Female,No,Yes,57,Two year,19.9,1115.6,No,No internet service,0,0.008001722279952597,Low Risk
5960-WPXQM,Male,No,No,1,Month-to-month,79.05,79.05,Fiber optic,No,1,0.9139783951064898,High Risk
0684-AOSIH,Male,No,Yes,1,Month-to-month,95.0,95.0,Fiber optic,No,1,0.8832798975164324,High Risk
8260-NGFNY,Female,No,No,1,Month-to-month,25.2,25.2,DSL,No,1,0.7600932247033847,High Risk
1309-XGFSN,Male,Yes,Yes,52,One year,80.85,4079.55,DSL,No,0,0.06907834973327152,Low Risk
1866-RZZQS,Male,Yes,No,41,Month-to-month,98.4,4187.75,Fiber optic,No,1,0.6243684904440597,Medium Risk
6968-URWQU,Male,No,Yes,43,One year,56.35,2391.15,DSL,No,0,0.06968397860049308,Low Risk
4742-TXUEX,Female,No,Yes,47,Two year,19.3,890.5,No,No internet service,0,0.007878566469564193,Low Risk
9631-XEYKE,Male,No,No,3,Month-to-month,50.4,137.25,DSL,No,0,0.7761480853316468,High Risk
8631-NBHFZ,Male,Yes,Yes,66,Two year,79.4,5154.6,DSL,Yes,1,0.002825810721917485,Low Risk
1335-MXCSE,Male,No,Yes,55,Two year,55.25,3119.9,DSL,Yes,0,0.004815557800446751,Low Risk
8873-TMKGR,Male,No,No,29,One year,19.1,529.5,No,No internet service,0,0.02984020960491686,Low Risk
8800-JOOCF,Female,No,No,12,Month-to-month,84.05,966.55,Fiber optic,No,0,0.7159800260893252,High Risk
1469-LBJQJ,Female,No,Yes,66,Month-to-month,105.2,6936.85,Fiber optic,No,0,0.6341561360305116,Medium Risk
4958-XCBDQ,Male,Yes,No,35,Month-to-month,101.4,3496.3,Fiber optic,No,1,0.7422982277619653,High Risk
8337-UPOAQ,Male,Yes,Yes,10,Month-to-month,89.8,914.3,Fiber optic,No,1,0.6611455121379278,Medium Risk
0064-YIJGF,Male,No,Yes,27,Month-to-month,75.75,1929.0,Fiber optic,No,0,0.5793483977855228,Medium Risk
2386-OWURY,Female,No,No,58,Month-to-month,95.3,5817.7,Fiber optic,Yes,0,0.5373644392072938,Medium Risk
1725-IQNIY,Male,No,Yes,54,Two year,109.75,6110.2,Fiber optic,Yes,1,0.05687458051969039,Low Risk
0310-VQXAM,Male,No,No,9,Month-to-month,19.85,178.8,No,No internet service,0,0.225143061350809,Low Risk
6598-RFFVI,Male,No,No,2,One year,19.3,28.3,No,No internet service,1,0.1538388052586123,Low Risk
3453-RTHJQ,Male,No,No,6,Month-to-month,69.1,435.0,Fiber optic,No,0,0.6949155075222372,Medium Risk
6712-OAWRH,Female,Yes,No,26,Month-to-month,91.25,2351.8,Fiber optic,No,1,0.7489641222697133,High Risk
6278-FEPBZ,Female,No,No,9,Month-to-month,20.25,186.15,No,No internet service,0,0.27816049192725983,Low Risk
4280-DLSHD,Male,No,Yes,8,Month-to-month,54.75,445.85,DSL,No,0,0.22998657494969663,Low Risk
1508-DFXCU,Male,No,No,12,Month-to-month,81.45,912.0,Fiber optic,No,0,0.764274556766844,High Risk
8614-VGMMV,Female,No,No,15,Month-to-month,49.1,679.55,DSL,No,1,0.5539823480501866,Medium Risk
7868-BGSZA,Male,No,Yes,43,One year,80.2,3581.6,DSL,No,0,0.08443195094364962,Low Risk
2800-QQUSO,Male,No,No,42,Month-to-month,100.3,4222.95,Fiber optic,Yes,0,0.6135796537103809,Medium Risk
2930-UOTMB,Female,No,No,31,Month-to-month,65.25,1994.3,DSL,Yes,1,0.11448630643204373,Low Risk
7973-DZRKH,Female,No,No,66,Two year,90.95,5930.05,Fiber optic,Yes,0,0.024146728144765296,Low Risk
5914-DVBWJ,Female,Yes,No,18,Month-to-month,85.45,1505.85,Fiber optic,Yes,1,0.5057764271054914,Medium Risk
7698-YFGEZ,Male,No,No,1,Month-to-month,20.0,20.0,No,No internet service,0,0.3867324161933807,Low Risk
2533-QVMSK,Male,No,Yes,61,Two year,94.1,5638.3,Fiber optic,Yes,1,0.06330433620159812,Low Risk
9773-PEQBZ,Male,No,No,10,Month-to-month,79.85,797.25,Fiber optic,No,0,0.6143980052308562,Medium Risk
8644-XLFBW,Male,Yes,No,1,Month-to-month,71.65,71.65,Fiber optic,No,1,0.9020808822757188,High Risk
0650-BWOZN,Female,Yes,No,18,Month-to-month,73.55,1359.45,Fiber optic,No,0,0.4755513282185935,Medium Risk
8625-AZYZY,Male,No,Yes,24,Month-to-month,104.65,2542.45,Fiber optic,No,1,0.5956699494428638,Medium Risk
7785-RDVIG,Female,No,Yes,3,Month-to-month,19.3,54.7,No,No internet service,0,0.22216318466869264,Low Risk
9602-WCXPI,Male,No,No,50,One year,20.15,989.05,No,No internet service,0,0.011684808181985985,Low Risk
2903-YYTBW,Male,No,Yes,1,Month-to-month,44.55,44.55,DSL,No,0,0.5557816617935153,Medium Risk
3620-MWJNE,Male,No,No,2,Month-to-month,54.45,87.3,DSL,Yes,0,0.32998717803879374,Low Risk
8573-JGCZW,Male,No,No,17,One year,19.65,351.55,No,No internet service,0,0.12304125096689024,Low Risk
6837-HAEVO,Male,No,Yes,69,Two year,105.0,7297.75,Fiber optic,No,0,0.10843655965662864,Low Risk
6701-YVNQG,Male,No,Yes,72,Two year,88.7,6301.7,DSL,Yes,0,0.00726002688070501,Low Risk
9306-CPCBC,Female,No,No,3,Month-to-month,74.25,210.3,Fiber optic,No,1,0.8668877035367476,High Risk
4304-XUMGI,Male,Yes,Yes,50,Two year,75.15,3822.45,DSL,No,0,0.014612146304473906,Low Risk
9504-YAZWB,Female,No,No,53,Two year,20.25,1048.45,No,No internet service,0,0.005806913790642294,Low Risk
8819-ZBYNA,Female,No,Yes,58,Two year,109.1,6393.65,Fiber optic,Yes,0,0.049256668262116755,Low Risk
6174-NRBTZ,Male,No,No,46,One year,30.75,1489.3,DSL,No,0,0.07389721279150624,Low Risk
9481-IEBZY,Male,Yes,Yes,72,Month-to-month,112.9,8061.5,Fiber optic,Yes,0,0.18316906602768734,Low Risk
1833-VGRUM,Female,Yes,No,1,Month-to-month,74.2,74.2,Fiber optic,No,1,0.9244804255895831,High Risk
6137-NICCO,Female,No,Yes,6,Month-to-month,94.05,518.75,Fiber optic,No,0,0.5625886820769185,Medium Risk
9065-ZCPQX,Male,No,Yes,72,Two year,78.85,5763.15,DSL,Yes,0,0.008505179696211815,Low Risk
6402-EJMWF,Male,No,No,4,Month-to-month,55.3,238.5,DSL,No,0,0.5048283240109659,Medium Risk
3620-EHIMZ,Female,No,Yes,52,Two year,19.35,1031.7,No,No internet service,0,0.002735468640435836,Low Risk
6870-ECSHE,Female,No,No,2,One year,20.45,34.8,No,No internet service,0,0.20273005959744267,Low Risk
8747-UDCOI,Female,No,Yes,65,Two year,19.35,1319.95,No,No internet service,0,0.004884749448738346,Low Risk
8374-XGEJJ,Male,Yes,Yes,43,Month-to-month,101.0,4388.4,Fiber optic,No,1,0.5984388460133395,Medium Risk
2656-TABEH,Male,No,Yes,4,Month-to-month,100.2,420.2,Fiber optic,No,1,0.7693257739018112,High Risk
6946-LMSQS,Male,Yes,Yes,25,One year,89.05,2177.45,Fiber optic,No,1,0.2055903548339871,Low Risk
4626-OZDTJ,Female,No,Yes,51,One year,78.65,3950.85,DSL,Yes,0,0.04659357722301329,Low Risk
9169-BSVIN,Male,No,No,12,Month-to-month,74.75,827.05,DSL,No,0,0.6864681270206667,Medium Risk
2325-ZUSFD,Female,No,Yes,57,One year,70.1,3913.3,DSL,No,1,0.06468200481071376,Low Risk
8194-PEEBY,Female,No,Yes,24,One year,19.9,533.5,No,No internet service,0,0.025867972284176716,Low Risk
6872-HXFNF,Female,No,Yes,64,One year,58.35,3756.45,DSL,Yes,0,0.03917441368125213,Low Risk
3932-CMDTD,Female,No,No,4,One year,105.65,443.9,Fiber optic,Yes,1,0.41956352501474264,Medium Risk
7714-YXSMB,Female,No,No,26,Month-to-month,100.5,2599.95,Fiber optic,No,0,0.8451585631883698,High Risk
8387-UGUSU,Female,No,Yes,15,Month-to-month,20.05,284.3,No,No internet service,0,0.12666997361291343,Low Risk
1080-BWSYE,Male,Yes,Yes,64,Two year,25.65,1740.8,No,No internet service,0,0.003047011636068039,Low Risk
4039-HEUNW,Male,Yes,Yes,36,Month-to-month,96.5,3436.1,Fiber optic,No,1,0.4754697324419269,Medium Risk
1194-HVAIF,Female,No,Yes,27,Month-to-month,95.0,2462.55,Fiber optic,No,0,0.663040757464999,Medium Risk
0812-WUPTB,Male,Yes,Yes,1,Month-to-month,70.85,70.85,Fiber optic,No,1,0.7980767734207804,High Risk
3594-UVONA,Female,No,No,35,One year,85.95,3110.1,DSL,Yes,1,0.06819197056426136,Low Risk
0004-TLHLJ,Male,No,No,4,Month-to-month,73.9,280.85,Fiber optic,No,1,0.730439237293916,High Risk
1767-TGTKO,Female,No,Yes,8,Month-to-month,45.45,411.75,DSL,No,0,0.36045674698307034,Low Risk
8439-LTUGF,Male,No,No,10,Month-to-month,20.0,198.6,No,No internet service,0,0.23149009682947416,Low Risk
8805-JNRAZ,Female,No,No,2,Month-to-month,49.2,103.7,DSL,No,0,0.46798693876024133,Medium Risk
5089-IFSDP,Female,No,Yes,58,Two year,109.45,6144.55,Fiber optic,No,1,0.16659875682279449,Low Risk
6418-HNFED,Male,No,Yes,51,Two year,83.25,4089.45,DSL,Yes,0,0.006199175546524356,Low Risk
0206-OYVOC,Female,No,Yes,46,Two year,19.25,864.2,No,No internet service,0,0.004000525117286228,Low Risk
7291-CDTMJ,Male,No,No,1,Month-to-month,19.65,19.65,No,No internet service,0,0.5908478958629412,Medium Risk
7128-GGCNO,Male,No,No,46,Month-to-month,72.8,3249.4,Fiber optic,No,0,0.5075970710297776,Medium Risk
0237-YFUTL,Female,No,Yes,50,Month-to-month,109.65,5405.8,Fiber optic,Yes,0,0.47097658106473983,Medium Risk
7691-KGKGP,Male,No,Yes,53,Month-to-month,65.0,3363.8,DSL,Yes,0,0.03876575200851911,Low Risk
6710-HSJRD,Male,No,Yes,61,Month-to-month,114.1,7132.15,Fiber optic,Yes,0,0.6067695187048686,Medium Risk
3675-EQOZA,Male,No,No,5,Month-to-month,20.65,93.55,No,No internet service,0,0.496946875664578,Medium Risk
0840-DCNZE,Male,No,No,47,One year,86.95,4138.9,DSL,Yes,0,0.06162526879755605,Low Risk
1732-FEKLD,Female,No,No,54,One year,94.75,5121.75,Fiber optic,No,0,0.38841276906605426,Low Risk
9862-KJTYK,Male,No,No,19,Month-to-month,25.35,566.1,DSL,No,0,0.2800893770833076,Low Risk
0479-HMSWA,Female,No,No,26,Two year,105.45,2715.3,Fiber optic,Yes,0,0.09955163521758087,Low Risk
5854-KSRBJ,Male,No,Yes,70,Two year,25.4,1782.05,No,No internet service,0,0.0015675628516787267,Low Risk
0365-BZUWY,Male,No,Yes,17,Month-to-month,102.55,1742.5,Fiber optic,No,0,0.5640936891287337,Medium Risk
4817-VYYWS,Female,No,No,30,Month-to-month,100.2,2983.8,Fiber optic,No,1,0.7299109060125976,High Risk
5701-SVCWR,Female,No,No,1,Month-to-month,24.0,24.0,No,No internet service,0,0.3940011660350635,Low Risk
3129-AAQOU,Female,No,Yes,19,Two year,25.6,485.9,No,No internet service,0,0.0235943433092019,Low Risk
4922-CVPDX,Female,No,Yes,26,Two year,73.5,1905.7,DSL,No,0,0.03704493351019968,Low Risk
1396-QWFBJ,Female,No,Yes,21,Month-to-month,74.05,1565.7,Fiber optic,No,1,0.4269183387388725,Medium Risk
1357-BIJKI,Male,No,Yes,50,One year,98.25,4858.7,Fiber optic,No,0,0.2682314676223332,Low Risk
1099-BTKWT,Female,No,Yes,68,One year,54.4,3723.65,DSL,No,0,0.053443644085671684,Low Risk
5299-SJCZT,Male,No,No,3,Month-to-month,101.55,298.35,Fiber optic,No,1,0.9354710182352803,High Risk
2018-PZKMU,Male,No,Yes,9,Month-to-month,103.1,970.45,Fiber optic,Yes,0,0.49799583420474697,Medium Risk
7340-KEFQE,Female,No,Yes,51,Two year,34.2,1782.0,DSL,Yes,0,0.00890904424065911,Low Risk
4570-QHXHL,Female,No,No,9,Month-to-month,43.75,405.7,DSL,No,0,0.4993183046348271,Medium Risk
2403-BCASL,Male,Yes,Yes,41,One year,111.95,4534.9,Fiber optic,Yes,1,0.18753149636322747,Low Risk
7392-YYPYJ,Male,No,No,22,Month-to-month,100.65,2415.95,Fiber optic,No,0,0.6451162806302065,Medium Risk
2898-LSJGD,Female,No,Yes,21,One year,55.95,1157.05,DSL,No,1,0.17128014649318918,Low Risk
2223-GDSHL,Male,No,Yes,71,Two year,116.05,8297.5,Fiber optic,Yes,0,0.07575828516826806,Low Risk
7359-PTSXY,Male,No,No,1,Month-to-month,45.75,45.75,DSL,No,1,0.7408210405588455,High Risk
9470-RTWDV,Male,No,Yes,26,One year,82.0,2083.1,DSL,Yes,0,0.07607444246468795,Low Risk
2176-OSJUV,Male,No,Yes,71,Two year,65.15,4681.75,DSL,Yes,0,0.0067877232539307825,Low Risk
9348-YVOMK,Male,No,No,4,Month-to-month,44.8,176.2,DSL,No,0,0.46906750118704427,Medium Risk
8104-OSKWT,Female,No,No,12,Month-to-month,79.8,1001.2,Fiber optic,No,0,0.5692666543494442,Medium Risk
4521-YEEHE,Female,No,Yes,18,Month-to-month,88.85,1594.75,Fiber optic,Yes,0,0.5747498627826365,Medium Risk
4090-KPJIP,Female,No,No,3,Month-to-month,74.95,212.4,Fiber optic,No,0,0.8764214853027857,High Risk
3786-WOVKF,Female,Yes,Yes,72,One year,106.85,7677.4,Fiber optic,No,0,0.34984758693569323,Low Risk
4503-BDXBD,Male,No,No,11,Month-to-month,74.95,815.5,Fiber optic,No,1,0.5408685504170027,Medium Risk
6086-ESGRL,Female,No,No,1,Month-to-month,80.15,80.15,Fiber optic,No,1,0.9007457716125762,High Risk
2592-HODOV,Male,No,No,13,One year,19.3,259.65,No,No internet service,0,0.06565689607951625,Low Risk
3886-CERTZ,Female,No,Yes,72,One year,109.25,8109.8,Fiber optic,Yes,1,0.24768329495227995,Low Risk
7995-ZHHNZ,Male,No,Yes,42,One year,56.1,2386.85,DSL,No,0,0.034240906498110055,Low Risk
3824-RHKVR,Female,No,No,17,Month-to-month,19.7,340.35,No,No internet service,0,0.18846065899356984,Low Risk
5816-SCGFC,Female,Yes,No,7,Month-to-month,51.3,419.35,DSL,No,0,0.32343129841430035,Low Risk
5989-AXPUC,Female,No,Yes,68,Two year,118.6,7990.05,Fiber optic,Yes,0,0.09062410822504621,Low Risk
4979-HPRFL,Male,No,Yes,56,Two year,24.15,1402.25,No,No internet service,0,0.005626985413375764,Low Risk
8590-OHDIW,Female,No,Yes,38,One year,20.3,749.35,No,No internet service,0,0.014520686250967339,Low Risk
8015-IHCGW,Female,No,Yes,72,Two year,115.5,8425.15,Fiber optic,Yes,0,0.06356058878666786,Low Risk
